paperId,title,abstract
f343af666b79584b680f2235bfe79d5d1e20b19c,critical data studies and data science in higher education an interdisciplinary and explorative approach towards a critical data literacy,"This paper discusses an explorative approach on strengthening critical data literacy using data science methods and a theoretical framing intersecting educational science and media theory. The goal is to path a way from data-driven to data-discursive perspectives on data and datafication in higher education. Therefore, the paper focuses on a case study: a higher education course project in 2019 and 2020 on education and data science, based on problem-based learning. The paper closes with a discussion of challenges in strengthening data literacy in higher education, offering insights into data practices and the pitfalls of working with and reflecting on digital data."
577a25ab3a66152b50ad6016f5d8252b1a8e6c4f,data jam introducing high school students to data science,"At the present, there is a significant lack of programs or resources at the high school level to prepare students for a data driven future. Data Jam is a high school outreach program, that introduces students to data science. The program is organized by members of academia (Carnegie Mellon University, University of Pittsburgh) and industry and research (IBM, Teradata, Pittsburgh Computing Center). Over a period of four months (Oct-Feb of the school year), teachers and students explore the concepts of data science and big data via workshops, exercises, a field trip, and a team project. Data Jam is currently in its fifth year. Participation has grown from an initial pool of seven teams to twenty-five teams last year. Based on teacher and student feedback, we are pleased with the program's success. This poster discusses the goals and structure of Data Jam, its execution, participant feedback, and lessons learned."
94f2b2a9ba0c74e626b0253602c328f1865ff6b6,using data expedition as a formative assessment tool in data science education reasoning justification and evaluation,"The paper addresses the questions of data science education of current im-portance. It aims to introduce and justify the framework that allows flexibly evaluate the processes of a data expedition and a digital media created during it. For these purposes, the authors explore features of digital media artefacts which are specific to data expeditions and are essential to accurate evaluation. The ru-brics as a power but hardly formalizable evaluation method in application to digi-tal media artefacts are also discussed. Moreover, the paper documents the experi-ence of rubrics creation according to the suggested framework. The rubrics were successfully adopted to two data-driven journalism courses. The authors also formulate recommendations on data expedition evaluation which should take into consideration structural features of a data expedition, distinctive features of digital media, etc."
c0aa0d751c5de3357f13695cdb2c0dd35b271106,under the background of data science construct the higher education quality evaluation system of civilianrun regular universities in hubei province based on the analytic hierarchy process ahp,"This paper takes the CIPP evaluation mode as the connotation to promote the modernization of university governance ability under the background of national governance modernization, with Hubei Province as an example for the investigation. This paper constructs the indicator system framework from three dimensions of input quality, process quality and output quality of universities. Through the calculation of indicator weights and scientific assignment by analytic hierarchy process (AHP), a set of applicable and operable complete evaluation indicator system is formed, which can be used to evaluate the higher education quality and help the governance modernization of civilian-run universities."
de84e808462b8240c75987364a6d518eff7d8813,statistics a data science for the st century,"The rise of data science could be seen as a potental threat to the long‐term status of the statistics discipline. I first argue that, although there is a threat, there is also a much greater opportunity to re‐emphasize the universal relevance of statistical method to the interpretation of data, and I give a short historical outline of the increasingly important links between statistics and information technology. The core of the paper is a summary of several recent research projects, through which I hope to demonstrate that statistics makes an essential, but incomplete, contribution to the emerging field of ‘electronic health’ research. Finally, I offer personal thoughts on how statistics might best be organized in a research‐led university, on what we should teach our students and on some issues broadly related to data science where the Royal Statistical Society can take a lead."
868a156eda011f4e27610a81682e9e4530a79534,computational techniques for data science applied to broaden the knowledge between citizen science and education,"This paper describes a preliminary study of how computational methods allow us to know more about citizen science and its connection with education. Citizen science is a practice involving a general public in scientific tasks and generating knowledge and scientific results. Previous studies have shown that the education sector can take benefit of the knowledge and activities organized or resources generated in CS projects. Previous studies have shown that the education sector can take advantage of the knowledge and activities organized in CS projects. In this papers, we analyze three citizen science platforms (Eu.Citizen science platform, Observatorio de la ciencia ciudadana and Oficina de la ciència ciutadana) with computational analytics techniques to provide initial insights of how educators can take benefit of the analysis of large amounts of data from CS. Finally, different visualizations and dashboards have been developed as illustrative examples of tools to support educators and learners. These tools provide information about citizen science projects, an overview of scientific vocabulary, access to validated resources and examples of technology used in scientific inquiry that can be used with educational purposes."
1e45e0bc2dc18b5f996c523cca185ebded606301,citizen science data science and education how to support teachers inspiration during the learning activities design with technology enhance learning,"This research will investigate the potential that Citizen Science (CS) projects data has in a formal educational context to learn. CS involves citizens in scientific research generating knowledge and scientific results. Citizens participate in CS projects conducting many activities developing skills, interest in science or scientific literacy. These projects share their information in online repositories also called CS platforms to inform citizens about the aim of the project, their advances on research or how to take part in it. Although the connection between CS and education has been explored, remains to be understood and must be made more explicit. Web scraping and data mining methods have the potential to obtain CS projects data available online and analyze it to extract conclusions. The main aim of this research is to understand how to analyze and visualize CS data in a technology enhanced learning (TEL) tool to support educators during the learning design of educational activities. It is also intended to improve scientific knowledge and to bring official science closer to educational environments."
f097ea07d516e3a07f5628f7a786c9c82e163524,the bdk training coordinating centers data science education platform,"José Luis Ambite, Ph.D., Lily Fierro, S.B., Florian Geigl, Ph.D., Jonathan Gordon, Ph.D., Gully A.P.C. Burns, Ph.D., Kristina Lerman, Ph.D., Jeana Kamdar, MPH, Crystal Stewart, M.A., Avnish Bhattrai, M.S., Xiaoyu Lei, M.S., Sumiko Abe, Ph.D., John Darrell Van Horn, M.Eng, Ph.D. Information Sciences Institute, Univ. of Southern California, Marina del Rey, CA, USA; USC Mark and Mary Stevens Neuroimaging and Informatics Inst., Los Angeles, CA, USA"
ddda0cabb810547ee7e58411c2152545d3b20cf7,advancing the international data science workforce through shared training and education,"The increasing richness and diversity of biomedical data types creates major organizational and analytical impediments to rapid translational impact in the context of training and education. As biomedical data-sets increase in size, variety and complexity, they challenge conventional methods for sharing, managing and analyzing those data. In May 2017, we convened a two-day meeting between the BD2K Training Coordinating Center (TCC), ELIXIR Training/TeSS, GOBLET, H3ABioNet, EMBL-ABR, bioCADDIE and the CSIRO, in Huntington Beach, California, to compare and contrast our respective activities, and how these might be leveraged for wider impact on an international scale. Discussions focused on the role of i) training for biomedical data science; ii) the need to promote core competencies, and the ii) development of career paths. These led to specific conversations about i) the values of standardizing and sharing data science training resources; ii) challenges in encouraging adoption of training material standards; iii) strategies and best practices for the personalization and customization of learning experiences; iv) processes of identifying stakeholders and determining how they should be accommodated; and v) discussions of joint partnerships to lead the world on data science training in ways that benefit all stakeholders. Generally, international cooperation was viewed as essential for accommodating the widest possible participation in the modern bioscience enterprise, providing skills in a truly “FAIR” manner, addressing the importance of data science understanding worldwide. Several recommendations for the exchange of educational frameworks are made, along with potential sources for support, and plans for further cooperative efforts are presented."
20a9be5a74adb8f375009ec2f96b86bcc4b0c7bb,analysis of the web application on bayes theorem considering data science and technological acceptance model,"This mixed research aims to design and implement the Web Application on Bayes’ Theorem (WABT) in the Statistical Instrumentation for Business subject. WABT presents the procedure to calculate the probability of Bayes’ Theorem through the simulation of data about the supply of products. Technology Acceptance Model (TAM), machine learning and data science are used to analyze the impact of WABT on the educational process. The results of machine learning (60%, 70% and 80% of training) indicate that WABT positively influences the Motivation, Autonomy, Personalized learning and Active role. Data science identifies predictive models of the impact of WABT on the teaching and learning process through the decision tree technique. In addition, WABT is a pleasant, simple, useful and innovative web tool for the educational field. Finally, teachers can use TAM model, data science and machine learning in order to identify the impact of digital tools on the educational process."
a4fb870edbb387d907308ca97a927e29785eb4d4,supporting open science in big data frameworks and data science education,"As the prevalence of data grows throughout the Big Data era, so does a need to provide and improve tools for the education and application of data-driven analytics and scientific investigation. The main contributions of this research can be summarized as follows: i) We provide an overview of the open source ScalaTion project, a big data framework that supports big data analytics, simulation modeling, and functional data analysis. ii) We outline some of the Functional Data support in ScalaTion, including a performance comparison for the evaluation of B-spline basis functions that shows that our method is faster than some other popular libraries. iii) To demonstrate how to provide lightweight big data framework integration in open notebooks, we present the open source ScalaTion Kernel project, a custom Jupyter kernel that enables ScalaTion support in Jupyter notebooks. iv) To demonstrate research using ScalaTion, we outline and evaluate a tight clustering algorithm, written using ScalaTion, for the functional data analysis of time course omics data. v) To promote reproducibility in open science, we present the Applied Open Data Science (AODS) project, a collection of customized web applications for the hosting and sharing of open notebooks with ScalaTion support. This project also includes shareable, executable, and modifiable example notebooks that utilize ScalaTion to demonstrate various data science topics as well as detailed documentation on how to easily reproduce the environment in which the notebooks are hosted. Specifically, we propose and demonstrate, via readily accessible examples, methods to facilitate openness and reproducibility (both of results and infrastructure) in data science investigations using a big data framework. Index words: open science, open notebooks, big data frameworks, data science, data science education"
262f22b7faa1a5b4fa7e59070932efecddd9383b,la serena school for data science multidisciplinary handson education in the era of big data,"Abstract La Serena School for Data Science is a multidisciplinary program with six editions so far and a constant format: during 10-14 days, a group of ∼30 students (15 from the US, 15 from Chile and 1-3 from Caribbean countries) and ∼9 faculty gather in La Serena (Chile) to complete an intensive program in Data Science with emphasis in applications to astronomy and bio-sciences. The students attend theoretical and hands-on sessions, and, since early on, they work in multidisciplinary groups with their “mentors” (from the faculty) on real data science problems. The SOC and LOC of the school have developed student selection guidelines to maximize diversity. The program is very successful as proven by the high over-subscription rate (factor 5-8) and the plethora of positive testimony, not only from alumni, but also from current and former faculty that keep in contact with them."
1ea378a3347d630c758307c6f93e64801f27794e,data science foundations geometry and topology of complex hierarchic systems and big data analytics,"""Data Science Foundations　is most welcome and, indeed, a piece of literature that the field is very much in need of…quite different from most data analytics texts which largely ignore foundational concepts and simply present a cookbook of methods…a very useful text and I would certainly use it in my teaching."" 
- Mark Girolami, Warwick University 
 
Data Science encompasses the traditional disciplines of mathematics, statistics, data analysis, machine learning, and pattern recognition. This book is designed to provide a new framework for Data Science, based on a solid foundation in mathematics and computational science. It is written in an accessible style, for readers who are engaged with the subject but not necessarily experts in all aspects. It includes a wide range of case studies from diverse fields, and seeks to inspire and motivate the reader with respect to data, associated information, and derived knowledge."
f93ff7c1c5fa7b5229f3f0759f53732c826e4ad6,exploring pair programming beyond computer science a case study in its use in data sciencedata engineering,"While pair programming has been studied extensively when teaching computer science students, very little has been reported with respect to pair programming in a broader context. To help address this gap, this paper reports on a case study evaluating the effectiveness of pair programming within a data science course. Our findings show that pair programming can be useful for teaching data science students. In addition, while the driver role was similar to what has been described within a software development context, we note that the navigator role had an expanded set of responsibilities, which we termed researcher activities. Further research is required to explore if pair programming is also useful in other engineering domains and if the expanded navigator role is applicable in domains beyond data science/data engineering."
fcde526eb7eaccb754fb9c34807ead530cabcaff,case studies and education in data science at universities in slovakia,"Data analysis solutions are already being used in many areas of technical, natural, humanitarian and economic sciences. The information hidden within data can help to solve the many pending issues within community, enterprise or science. Turning of data into knowledge and wisdom is beneficial and necessary. Moreover, students with knowledge of Data Science have the potential to be highly desirable in the labor market. We present the selected case studies in Data Science Area. We bring a review of Data Science subjects that are introduced and innovated at universities in Slovakia within the IT Academy Project."
ed44871669876d9b750e4aa0ab6593bcff8b4142,research and education in data science challenges for the area of information systems,"Data Science (DS) is an interdisciplinary research area that uses concepts based on Big Data Analytics, Programming Languages and Mathematical fundamentals to develop research into insight discovery from datasets. The data-driven decision-making approach has become a challenge for researchers and lecturers in the Information Systems area. This is because the skills and theoretical issues require a heavy course workload and high number of class hours. This work introduces a discussion of the insertion of the DS subject in Information Systems courses, and researchers’ efforts to establish goals for professionals and lecturers involved in DS. 14."
d427729cfc778036f15404aca0f487288faabc6a,estimation of supply and demand of tertiary education places in advanced digital profiles in the eu focus on artificial intelligence high performance computing cybersecurity and data science,"In order to investigate the extent to which the education offer of advanced digital skills in Europe matches labour market needs, this study estimates the supply and demand of university places for studies covering the technological domains of Artificial Intelligence (AI), High Performance Computing (HPC), Cybersecurity (CS) and Data Science (DS), in the EU27, United Kingdom and Norway. The difference between demand and supply of tertiary education places (Bachelor and Master or equivalent level) in the mentioned technological domains is referred in this report as unmet students' demand of places, or unmet demand. Demanded places, available places and unmet demand are estimated for the following dimensions: (a) the tertiary education level in which this demand is observed: Bachelor and Master or equivalent programmes; (b) the programmeâ€™s scope, or depth with which education programmes address the technological domain: broad and specialised; and (c) the main fields of education where this tuition is offered: Business Administration and Law; Natural sciences and Mathematics; Information and Communication Technology (ICT); and Engineering, Manufacturing and Construction, with the remaining fields grouped together in a fifth category. From these estimations, it is concluded that the number of available places in the EU27, at Bachelor level, reaches 587,000 for studies with AI content, 106,000 places offered in HPC, 307,000 places in CS and 444,000 places offered in the domain of DS. At Master level this demand is comparatively lower, except for the DS domain, were it equals the offer at bachelor level. DS outnumbers AI in demand of places at Master level, with 602,000 and 535,000 demanded places, respectively. The unmet demand for AI, HPC, CS and DS in EU27 at MSc level is approximately 150,000, 33,000, 59,000 and 167,000 places, respectively. At BSc level, the unmet demand reaches 273,000, 53,000, 159,000 and 213,000 places, respectively. Another finding is that the unmet demand for broad academic programmes is higher than for specialised programmes of all technological domains and education levels (Bachelor and Master). Higher availability of places for AI, HPC, CS and DS domains is found for academic programmes taught in the ICT field of education, both at Bachelor and Master levels. For Bachelor studies, Germany and Finland are estimated as the countries with the highest unmet demand in AI, HPC, CS and DS, either with a broad or specialised scope. United Kingdom is the only studied country offering places for all fields of education and technological domains at Bachelor level and Master level. For Master studies, this is also found in Germany, Ireland, France and Portugal."
935d57cd3caa98efe477d82b48a324df3ebf1d4d,research on ai direction construction of data science and big data technology under the background of new engineering,"Data science and big data technology are emerging hot professions, and many universities have gradually set up data science and big data technology. At present, the profession faces the challenges of large market demand, professional construction team and unsound curriculum system. Under the background of new engineering, how to use the industry as the starting point for talent training research is an urgent problem to be solved. In view of the above problems, this paper analyzes the status quo of big data professional construction, puts forward the research on the construction of artificial intelligence in data science and big data technology under the background of new engineering, and integrates the direction of artificial intelligence into the big data profession to build a talent training position. In combination with the local needs of Heilongjiang Province, the school-enterprise cooperation mode and the construction of the teaching staff will be carried out, thus effectively improving the quality of personnel training. 1. Connotation of New Engineering Science and technology are the primary productive forces, the continuous advancement and development of science and technology, and the development of a new economic situation. At present, China's economic development is affected by new technologies and is undergoing continuous transformation. The Internet-centered technological industry changes are driving the development of new technologies and new economic models. In the new economic situation and the demand of the industry, in the face of the impact of the international situation, China's higher education has made new demands on the concept of innovative engineering education, the construction of engineering education disciplines, and the cultivation of talents. The new engineering construction is officially in this context. Produced by . In order to cultivate a large number of outstanding engineering and scientific talents who will lead the future development of technology and industry, and provide intellectual support and talent guarantee for China's industrial development and international competition, in February and April 2017, the Ministry of Education held respectively at Fudan University and Tianjin University. The new engineering seminars of comprehensive universities and engineering universities have formed the “Fudan Consensus” and “Tianda Action” for the construction of new engineering. The move is to propose a ""new engineering concept"" in response to the new opportunities and challenges facing the new round of technological revolution and industrial transformation. The construction of ""new engineering"" is a strategic action to take the initiative to respond to a new round of scientific and technological revolution and industrial transformation. The new economy characterized by new technologies, new industries, new formats and new models calls for ""new engineering"", and a series of major national strategies are implemented in depth. Calling for ""new engineering"", industrial transformation and upgrading, and the transformation of old and new kinetic energy call for ""new engineering"", and upgrade the country's hard power and international competitiveness to call for ""new engineering."" On February 18, 2017, the Ministry of Education held a seminar on the development strategy of higher engineering education at Fudan University to discuss the connotation 2019 9th International Conference on Education, Management, and Computer (ICEMC 2019) Copyright © (2019) Francis Academic Press, UK DOI: 10.25236/icemc.2019.137 754 characteristics of new engineering, the path selection of new engineering construction and development, and reached 10 consensuses. ""Fudan Consensus"" for the construction of ""New Engineering"". On April 8, 2017, the Ministry of Education held a new engineering construction seminar at Tianjin University to discuss the vision and actions of the new engineering construction, which was called the “big day action” for the construction of “new engineering”. Through more than a year of construction, the “New Engineering” has achieved remarkable results. Focusing on the construction of new engineering majors, the Ministry of Education has not only approved new engineering majors such as big data, artificial intelligence, and cyberspace security, but also provided new ways to introduce new technologies for traditional engineering majors through the Collaborative Education Project of Industry, University and Research. The traditional engineering major has transformed into a new engineering major. With the continuous development of network technology and informatization construction, some emerging technology industries and disciplines have also developed. Data science and big data technology are the requirements of current industrial development and are an emerging discipline. Big data and its related industries have gradually become an important part and driving force of the new economy. Therefore, cultivating qualified big data talents for the new economic development is the key to China's occupation of high-tech commanding heights in the new economic development. It is an important part of the new engineering construction. It is an important part of the new engineering construction. How to combine the new engineering concepts to carry out data science and The cultivation of big data technology professionals is a hot issue of current research and exploration . 2. Development and Research Status of Big Data Professional The difference between big data and ordinary data is mainly the data set with large capacity, multiple types, fast access speed and high application value. Big data can collect, store and correlate data in a large number, scattered sources and diverse formats, and then discover new knowledge, create new value, enhance new capabilities, and provide technology and services for information construction and industry. 2.1. Foreign Development and Research Status The foreign big data major developed from the data analysis major. In 2007, the University of North Carolina State University established a master's degree in setting up and traditional computer science and technology, software engineering, computer network technology, applied mathematics and Different from statistical analysis, big data technology starts from the bottom layer and abstracts the characteristic information outside the data surface layer, so as to make up for the weak links of the existing basic discipline research, carry out cross research with other industries and fields, and gradually develop into today's data science. Professional with big data technology. Since 2013, many famous universities such as Stanford University in foreign countries have successively opened data science and big data technology majors. The goal of professional training is to cultivate data collectors, data mining, data cleaning, data analysis and data visualization, and to train data scientists for cross-disciplinary research with other disciplines . 2.2. Domestic Development and Research Status The State Council issued a notice on the implementation of the Action Plan for Promoting Big Data Development. Guofa [2015] No. 50 explicitly encourages universities to set up data science and data engineering related majors, and focuses on cultivating professional data engineers and other big data professionals. It can be seen that the profession is favored by colleges and universities, and it is related to the country's strong support for the development of big data industry and the shortage of talents in the industry. In recent years, China's data science and big data technology professions have also sprung up. In February 2016, Peking University, University of International Business and Economics and Central South University became the first universities to be awarded “Data Science and Big Data Technology”; in March 2017, 32 universities including Renmin University of China,"
0460e0675db1cbb6c0af904b282ea01da22034c4,data science in education employment research data revolution for sustainable development,"In Data Science we are concerned with the integration of relevant sciences in observed and empirical contexts. This results in the unification of analytical methodologies, and of observed and empirical data contexts. Given the dynamic nature of convergence, described are the origins and many evolutions of the Data Science theme. The following are covered in this article: the rapidly growing post-graduate university course provisioning for Data Science; a preliminary study of employability requirements, and how past eminent work in the social sciences and other areas, certainly mathematics, can be of immediate and direct relevance and benefit for innovative methodology, and for facing and addressing the ethical aspect of Big Data analytics, relating to data aggregation and scale effects. Associated also with Data Science is how direct and indirect outcomes and consequences of Data Science include decision support and policy making, and both qualitative as well as quantitative outcomes. For such reasons, the importance is noted of how Data Science builds collaboratively on other domains, potentially with innovative methodologies and practice. Further sections point towards some of the most major current research issues."
202b7d0a0f8e567242cba6a0fd548542f2d376a5,national center for interprofessional practice and education ipe core data set and information exchange for knowledge generation,"Since 2012, the National Center for Interprofessional Practice and Education has worked with over 70 sites implementing over 100 interprofessional education and collaborative practice (IPECP) programs in the United States (U.S.). Program leaders have contributed data and information to the National Center to inform an approach to advancing the science of interprofessional practice and education (IPE), called IPE Knowledge Generation. This paper describes how the evolution of IPE Knowledge Generation blends traditional research and evaluation approaches with the burgeoning field of health informatics and big data science. The goal of IPE Knowledge Generation is to promote collaboration and knowledge discovery among IPE program leaders who collect comparable, sharable data in an information exchange. This data collection then supports analysis and knowledge generation. To enable the approach, the National Center uses a structured process for guiding IPE program design and implementation in practice settings focused on learning and the Quadruple Aim outcomes while collecting the IPE core data set and the contribution of contemporary big data science."
de25618a4c05c54f1a779533312fb55d8bfde78c,a human factors engineering education perspective on data science machine learning and automation,"The explosion of data science (DS) in all areas of technology coupled with the rapid growth of machine learning (ML) techniques in the last decade create novel applications in automation. Many working with DS techniques rely on the concept of “black boxes” to explain how ML works, noting that algorithms find patterns in the data that humans might not. While the mathematics are still being developed, the implications for the application of ML, specifically to questions of automation, also are being studied, but still remain poorly understood. The decisions made by ML practitioners with respect to data selection, model training and testing, data visualization, and model applications remain relatively unconstrained and have the potential to yield unexpected results at the systems level. Unfortunately, human factors engineers concerned with automation often have limited training and awareness of DS and ML applications and are unable to provide the meaningful guidance that is needed to ensure the future safety of these newly emerging automated systems. Moreover, undergraduate and graduate programs in human factors engineering (HFE) have not kept pace with these developments and future HFEs may continue to find themselves unable to contribute meaningfully to the development of automated systems based on algorithms derived from ML. In this paper, human factors engineers and educators explore some of the challenges to our understanding of automation posed by specific ML techniques and contrast this with an outline of some of the historical work in HFE that has contributed to our understanding of safe and effective automation. Examples are provided from more conventional applications using both supervised and unsupervised learning techniques, that are explored with respect to implications for algorithm performance, use in system automation, and the potential for unintended results. Implications for human factors engineering education are discussed."
da743d5a4be0ab6d9e84f656355282a45b145796,integrating data science and the internet of things into science technology engineering arts and mathematics education through the use of new and emerging technologies,"This paper reports on the implementation of a collaborative approach to STEAM (Science, Technology, Engineering, Arts, and Mathematics) education within the context of a college of education and an elementary school in Ireland. The project is novel in that it explores a transdisciplinary approach of supporting STEAM education in a school, using data science and an Internet of Things (IoT) based Environment Monitoring System. This case study contributes to an emerging field of research within STEAM that is informed by practice with emphasis placed on the value of collaboration and transdisciplinary pedagogical approaches. The multi collaborators included lecturers from a college of education with expertise in STEM and Visual Arts education, creative professionals (artists, scientists, and architects), teachers, students, and children. Encompassing all the mentioned stakeholders was important and placed transdisciplinarity at the core of the learning. Qualitative data was collected using questionnaires, focus groups and interviews to research how the participants interpreted their experiences and what meaning they attributed to their experiences. It was found that a program of STEAM education integrating new and emerging technologies with data science and the IoT can promote and encourage the delivery of a transdisciplinary model of STEAM education and the overall reconceptualization of how individual subject areas are taught at elementary level. Innovative data capturing technologies, exploring real-life data within their local educational contexts can positively impact children and teachers’ knowledge and skills in STEAM supporting the development of artistic concepts, engineering habits of mind, imagination, and creativity. The success of the project can be attributed to the collaboration between various stakeholders in the design and implementation of the project. This paper has provided valuable insights into teachers’, scientists’, and artists’ perspectives, children’s experiences, and the role of innovative technology in STEAM education."
0351e3ba94771b03a5dfa6761fa4690494d19815,playing the whole game a data collection and analysis exercise with google calendar,"Abstract We provide a computational exercise suitable for early introduction in an undergraduate statistics or data science course that allows students to “play the whole game” of data science: performing both data collection and data analysis. While many teaching resources exist for data analysis, such resources are not as abundant for data collection given the inherent difficulty of the task. Our proposed exercise centers around student use of Google Calendar to collect data with the goal of answering the question “How do I spend my time?” On the one hand, the exercise involves answering a question with near universal appeal, but on the other hand, the data collection mechanism is not beyond the reach of a typical undergraduate student. A further benefit of the exercise is that it provides an opportunity for discussions on ethical questions and considerations that data providers and data analysts face in today’s age of large-scale internet-based data collection."
27f3653e205829b6c926de7ad2eccdf6dcee98ad,educational ecosystems for information science the case of the university of pisa,"Interdisciplinarity is becoming increasingly important in education. With the rapidly evolving job market, an interdisciplinary education can prepare students for the flexibility and broad knowledge base required to adapt. At the University of Pisa, we recognized the value of an interdisciplinary educational environment during our participation in the European project EINFOSE, where we harmonized the entry requirements for master programs in Information Science. Prior to this project, we had been building study programs in Digital Humanities and Data Science, whose intersection organically nurtured a diverse learning space. Through this lens, we will reflect on the obstacles constituted by disciplinary barriers and stress the importance of a flexible and open ‘ecosystem’ for education. These conclusions will be supported by data analysis on the careers of our students over the last eight years."
96007d34b59d04d63b02a5152c03549ec7b7e031,questions about questions evaluating the quality of assessments in the data science era,"INTRODUCTION: Assessments are not tools for merely grading students. They can be powerful instruments to monitor, measure, and improve both students learning and teaching process. In the Data Science era, educational technology has an important role collecting, storing and organizing data, allowing instructors to assess a large amount of students even remotely. Thus, once assessment is of central importance to education it is desired that these instruments are reliable and valid. OBJECTIVES: This work aims to describe the potential of validation tools united to educational technology and Rasch Analysis to improve assessments quality. MATERIALS AND METHODS: Three different virtual environments were used to collect data to this study: 3DClass, The Cell and ARMET, mobile applications able to track students’ performance answering quizzes. First, learning objectives were defined for each software purpose. Then, questions were created to assess students learning throughout quizzes. These questions were peerreviewed by experts and then applied to students. After that, the data were refined and analyzed using Rasch Model. DISCUSSION AND RESULTS: Results show that software used in this study provided detailed and organized data regarding students’ behavior, in large scale. From this data, the Rasch model identified overall reliability of the quizzes applied, pointing questions in need of reformulation, consequently identifying students’ abilities that were not estimated precisely. Moreover, we analyzed the assessments level of difficulty in relation to students sample in order to develop new questions that match them. From this data, instructors were able to reformulate the assessments to match course objectives and provide feedback to students in real time. CONCLUSION: This methodology allowed us to refine quizzes in every application to students, establishing criteria to choose which questions we would keep or remove from quizzes, improving their quality in terms of learning objectives and questions reliability."
74e1603682b79e9e7edafb165d86f521024d00d4,interdisciplinary approaches and strategies from research reproducibility educating for reproducibility,"Research Reproducibility: Educating for Reproducibility, Pathways to Research Integrity was an interdisciplinary, virtual conference hosted by the University of Florida in December 2020. It brought together educators, researchers, students, policy makers, and industry representatives from across the globe to explore best practices, innovations, and new ideas for education around reproducibility and replicability. Emphasizing a broad view of rigor and reproducibility, the conference touched on many aspects of introducing learners to transparency, rigorous study design, data science, data management, replications, and more. Transdisciplinary themes emerged from the panels, keynote, and submitted papers and posters. The identified themes included lifelong learning, cultivating bottom-up change, “sneaking in” learning, just-in-time learning, targeting learners by career stage, learning by doing, learning how to learn, establishing communities of practice, librarians as interdisciplinary leaders, teamwork skills, rewards and incentives, and implementing top-down change. For each of these themes, we share ideas, practices, and actions as discussed by the conference speakers and attendees."
7e31cea9ab9a1a20bf67a5887bf71aa4afc283db,student perspectives on changing requirements for human factors engineering education,"In today’s digital economy, the Internet of Things (IoT) has connected devices, humans, and everyday objects to each other in ways that were unimaginable before. Vast amounts of data are collected everywhere and disrupting how we design systems and products. Data science and emerging technologies offer challenges and opportunities for early-career human factors professionals who are looking to grow their careers and their human factors practice. In this paper, we report on a survey to assess the perspectives of students currently studying human factors. The survey items examined shortfalls in current human factors education with re-spect to relevance to industry trends. The survey results show that students see a need to include more relevant subjects in data science, as well as opportunities to learn trending industry problems, hands-on experience with real-life projects, prior to graduation."
634984770841bb0a8e7089887219d3170ac6d36c,skill discrepancies between research education and jobs reveal the critical need to supply soft skills for the data economy,"Rapid research progress in science and technology (S&T) and continuously shifting workforce needs exert pressure on each other and on the educational and training systems that link them. Higher education institutions aim to equip new generations of students with skills and expertise relevant to workforce participation for decades to come, but their offerings sometimes misalign with commercial needs and new techniques forged at the frontiers of research. Here, we analyze and visualize the dynamic skill (mis-)alignment between academic push, industry pull, and educational offerings, paying special attention to the rapidly emerging areas of data science and data engineering (DS/DE). The visualizations and computational models presented here can help key decision makers understand the evolving structure of skills so that they can craft educational programs that serve workforce needs. Our study uses millions of publications, course syllabi, and job advertisements published between 2010 and 2016. We show how courses mediate between research and jobs. We also discover responsiveness in the academic, educational, and industrial system in how skill demands from industry are as likely to drive skill attention in research as the converse. Finally, we reveal the increasing importance of uniquely human skills, such as communication, negotiation, and persuasion. These skills are currently underexamined in research and undersupplied through education for the labor market. In an increasingly data-driven economy, the demand for “soft” social skills, like teamwork and communication, increase with greater demand for “hard” technical skills and tools."
d794a895afd17f9b58aa1d25d0efc1479bf63c02,visualization for data scientists how specific is it,"Data Science has been widely used to support activities in diverse domains as Science, Health, Business, and Sports, to name just a few. Theory and practice have been evolving rapidly, and Data Scientist is currently a position much in demand in the job market. All this creates vast research opportunities, as well as the necessity to better understand how to prepare people as researchers and professionals having the background and skills to keep active in a difficult to anticipate future. While there are courses on Data and Information Visualization described in the literature, as well as recommendations by the SIGGRAPH Education Committee, they do not concern Data Science Programs and thus may not be entirely adequate to this type of Program. Besides the general concepts and methods usually addressed, a Visualization course tailored for this particular audience should probably emphasize specific techniques, tools, and examples of using Visualization in several phases along the Data Science process; moreover, it is reasonable to expect that new approaches, useful in practice, will be proposed by the Visualization research community that should be addressed in such a course. Likewise, the bibliography and teaching methods could probably be adapted. We have analyzed over forty MSc Data Science programs offered in English worldwide, and the Visualization courses most of them include, and we argue that there is a need to adapt existing recommendations and create guidelines for these courses. This panel intends to debate this topic and identify issues that need further reflection. ."
